"relevance","qid","tf","idf","length","bm25","pagerank","inlink","outlink","slash","urlLength","childPage"
0,"16675",0.011765,0,0.022609,0,0.2,0.468085,0,0.001371,0,0.015873
0,"16675",0.121739,0,0.111754,0,0.2,0,0,0.283085,1,0.077098
0,"16675",0.001023,0,0,1,1,0.702128,0,0.000359,0,0
0,"16675",0.196419,0,0.177644,0,0,0.340426,0,0.005376,0.026549,1
0,"16675",0.057289,0,0.03812,0,0.4,0.510638,0,1,0.389381,0.086168
0,"16675",0.014322,0,0.009183,0,0.2,0.319149,0,0.008445,0,0.002268
0,"16675",0.014322,0,0.011689,0,0.4,0.510638,0,0.021013,0,0.004535
1,"16675",0.013811,0,0.009604,0,0.4,0.510638,0,0.022804,0,0.004535
0,"16675",0,0,0.000223,0,0,0.319149,0,0.002562,0,0
0,"16675",0.018414,0,0.006328,0.419732,0.6,0.531915,0,0.0351,0.026549,0.036281
0,"16675",0.032737,0,0.022286,0,0.4,0.404255,0,0.031354,0.035398,0.040816
0,"16675",1,0,1,0.544656,0.2,0.191489,0,0.000959,0,0
0,"16675",0.072123,0,0.044076,0.458934,0.4,0.553191,0,0,0,0
0,"16678",0.000207,0,0.006622,0,0.25,0.7,0,0.892324,0.069444,0.317073
0,"16678",0.001656,0,0.035459,0,0.5,0.325,0,0,0,0.012195
0,"16678",0.001449,0,0.000675,0,1,0.9,0,0,0,0
0,"16678",0.001242,0,0,0,0.5,0.55,0,0,0,0
0,"16678",0.000207,0,0.000475,0,0.5,0.7,0,0,0,0
0,"16678",0.006209,0,0.022115,0,0,0,0,0,0,0.012195
0,"16678",0,0,0.001549,0,0.5,0.525,0,0.118718,0.008333,0.036585
2,"16678",0.012624,0,0.029837,1,0,0.4,0,0.209957,0.005556,0.158537
0,"16678",0.001242,0,0.252037,0,1,0.975,0,0.011922,0.002778,0
0,"16678",0.000414,0,0.00065,0,0.75,0.8,0,0,0,0
0,"16678",0.000414,0,0.231396,0,0.75,0.9,0,1,1,1
0,"16678",0.028146,0,0.19996,0,0.5,0.675,0,0.020881,0.05,0
0,"16678",0.120447,0,0.381128,0,0.25,1,0,0.002527,0.002778,0
0,"16678",0.072848,0,0.083662,0,0,0.5,0,0,0,0
0,"16678",0.017798,0,0.015618,0,0.5,0.425,0,0.01992,0.002778,0
0,"16678",1,0,1,0,0,0.45,0,0,0,0
0,"16682",0.036966,0,0.026318,0,0.333333,0.123377,0,0,0,0
1,"16682",0.181644,0,0.110978,1,0.333333,0.201299,0,1,1,1
1,"16682",0.260038,0,0.19366,0.330995,0.333333,0.175325,0,0.529991,0.466667,0.551724
0,"16682",0.039516,0,0.053511,0,0,0,0,0.076819,0.2,0.172414
0,"16682",0.007011,0,0.000966,0.512744,0,0.019481,0,9.7e-05,0.066667,0.206897
0,"16682",0,0,0,0.333639,1,1,0,0.634989,0.866667,0.275862
0,"16682",1,0,1,0,0,0.103896,0,0.023041,0.066667,0
0,"16682",0.200127,0,0.158599,0,0.333333,0.116883,0,0.031782,0.066667,0
0,"16767",0,0,0.273614,0,0,0,0,1,1,0.333333
0,"16767",0.538462,0,0.938147,0,0.5,0.169014,0,0.005356,0,1
1,"16767",0.346154,0,0.235222,0,0.25,0.126761,0,0.002105,0,0
1,"16767",1,0,0.117002,1,0.75,0.070423,0,0.000195,0,0
0,"16767",0,0,0,0,0.75,0.225352,0,0.065707,0.25,0.222222
0,"16767",0.384615,0,0.398233,0,0.75,1,0,0.038495,0,0.388889
1,"16767",0.115385,0,0.293419,0,0.25,0.253521,0,0,0.25,0
0,"16767",0.576923,0,1,0,1,0.535211,0,0.022268,0.25,0
2,"16786",0.153846,0,0.025684,0,0.166667,0.18,0,0.344473,0,0.090909
0,"16786",0,0,0.004589,1,0.5,0.44,0,1,1,1
2,"16786",0.828402,0,0.284541,0.204157,0.333333,0.17,0,0.064022,0.014493,0.636364
0,"16786",0.005917,0,0,0,1,0.65,0,0.066458,0.014493,0.363636
0,"16786",0.076923,0,0.006683,0.828407,0.5,1,0,0.132242,0.101449,0.454545
1,"16786",1,0,1,0,0,0,0,0.018319,0,0
2,"16786",0.668639,0,0.141868,0,0.166667,0.41,0,0,0,0
1,"16799",0.571429,0,0.91043,0,0,0.025,0,0.018494,0.166667,0
1,"16799",0.714286,0,1,0,0,0,0,0.035523,0.166667,0
0,"16799",1,0,0.03695,0,0.5,0.3875,0,1,1,0.171429
0,"16799",0,0,0.219832,0,1,0.35,0,0,0,0
0,"16799",0.142857,0,0,0,0.5,0.975,0,0,0,0
2,"16799",0.142857,0,0,0,0.5,1,0,0.171988,0.166667,0
0,"16799",0,0,0.200187,0,1,0.35,0,0,0,0
0,"16799",0.142857,0,0.223807,0,0.5,0,0,0.110607,0.166667,1
0,"16851",0.217503,0,0.063349,0,0,0.451613,0,1,1,1
1,"16851",0.014157,0,0.005659,1,0,0.225806,0,0.046664,0.166667,0.777778
1,"16851",0.027027,0,0.015162,0,0,0.258065,0,0.028313,0.083333,0.305556
0,"16851",0,0,0,0.265185,0,0.935484,0,0.084942,0.083333,0
0,"16851",0.171171,0,0.11659,0,1,0.903226,0,0.055278,0.166667,0.333333
1,"16851",0.075933,0,0.033975,0,0.666667,0.935484,0,0.215296,0.666667,0.222222
1,"16851",1,0,1,0,0,0,0,0,0,0
1,"16851",0.08816,0,0.130996,0,0.666667,1,0,0.015657,0.083333,0
1,"16852",0.045667,0,0.039137,0.551889,0,0.107143,0,0.941643,1,0.947368
0,"16852",0.014052,0,0.0306,0,0.666667,1,0,1,0.684211,0.736842
0,"16852",0,0,0.006906,0,0.666667,0.642857,0,0.01328,0.052632,0
1,"16852",0.039813,0,0.049976,0,0.666667,0,0,0.001344,0.052632,1
0,"16852",0.007026,0,0.009592,0,0,0.535714,0,0,0,0
1,"16852",0.189696,0,0.265228,0,1,0.428571,0,0.009186,0.052632,0
0,"16852",0.007026,0,0,1,0,0.357143,0,0.053212,0.052632,0.052632
1,"16852",1,0,1,0,1,0.607143,0,0.15924,0.210526,0
0,"16883",0.134752,0,0.350827,0,0,0,0,0.001331,0.016129,1
0,"16883",0.51773,0,0.187816,0.597277,0.333333,0.090164,0,0.022482,0.080645,0.032258
0,"16883",0.539007,0,0.172629,1,0.333333,0.114754,0,0.021764,0.048387,0.008065
0,"16883",0.212766,0,0.516706,0,0.5,0.188525,0,0.010958,0.016129,0.209677
0,"16883",0.546099,0,0.226122,0.661734,0.5,0.07377,0,0.003982,0.016129,0
0,"16883",0.262411,0,0.052481,0.770371,0.5,0.090164,0,0.00472,0.016129,0
1,"16883",0.262411,0,0.270672,0,0.833333,0.254098,0,0.079455,0.048387,0.08871
1,"16883",0.276596,0,0.279784,0,0.5,0.155738,0,0,0,0.096774
0,"16883",0.900709,0,0.296996,0.462277,0.5,0.139344,0,0.005428,0.032258,0.25
0,"16883",0.070922,0,0.013162,0.810432,0.5,0.213115,0,0.200095,0.032258,0.024194
0,"16883",0,0,0,0,1,0.508197,0,0.080738,0.032258,0.032258
0,"16883",0.297872,0,0.274553,0,0.166667,0.163934,0,0,0,0.080645
0,"16883",0.198582,0,0.020756,0.939235,0.666667,0.54918,0,1,1,0.064516
0,"16883",0.085106,0,0.020756,0,0.666667,1,0,0,0,0.040323
0,"16883",0.319149,0,0.122848,0,0.333333,0.131148,0,0,0,0
0,"16883",1,0,1,0,0.5,0.221311,0,0.004037,0.016129,0
1,"16939",0.210108,0,0.422696,0,0.333333,0.183333,0,0.007734,0.008772,0.271186
0,"16939",0.021661,0,0.022924,0.309656,0.333333,0.15,0,0.027042,0.017544,0.067797
1,"16939",0.035379,0,0.022133,0,0.333333,0.216667,0,0.002863,0.002924,0.050847
0,"16939",0.010469,0,0.006726,0.634331,0,0,0,0.120432,0.011696,0.084746
1,"16939",0.031047,0,0.020204,0,0.666667,0.333333,0,0,0,0.288136
0,"16939",0.013718,0,0.012587,0.220266,0,0.033333,0,0.119509,0.005848,0.542373
0,"16939",0.005415,0,0.006059,1,0.333333,0.216667,0,0.865924,1,0.949153
0,"16939",0.025993,0,0.027326,0,0.333333,0.25,0,0.016746,0.002924,0.288136
0,"16939",0,0,0,0,1,0.483333,0,0.000127,0.005848,0.016949
0,"16939",0.006137,0,0.001706,0,0,0.05,0,0,0,0.101695
0,"16939",0.029242,0,0.052179,0,0.333333,0.233333,0,0.001742,0.002924,1
1,"16939",0.111191,0,0.107523,0.468645,0.666667,0.216667,0,0.074287,0.011696,0.169492
0,"16939",0.006137,0,0.002201,0.642118,1,1,0,1,0.04386,0.067797
1,"16939",0.021661,0,0.017335,0,0.333333,0.116667,0,0.028084,0.002924,0.033898
0,"16939",0.531408,0,0.556877,0.374246,0.333333,0.35,0,0.004544,0.002924,0
0,"16939",0.617329,0,1,0,0.666667,0.116667,0,0.135645,0.005848,0
0,"16939",0.020939,0,0.013403,0.285058,1,0.566667,0,0.027187,0.002924,0.033898
1,"16939",0.011552,0,0.009224,0.82558,0,0.616667,0,0.028268,0.008772,0.050847
2,"16939",0.006859,0,0.003091,0.77068,0.333333,0.25,0,0.019719,0.011696,0.254237
0,"16939",0.010469,0,0.013082,0,0.333333,0.1,0,0.122541,0.011696,0.101695
1,"16939",1,0,0.995475,0.26408,0.333333,0.083333,0,0.343233,0.008772,0
1,"16939",0.019856,0,0.020006,0,0.666667,0.116667,0,0.004839,0.002924,0
1,"16939",0.029964,0,0.018646,0,0.666667,0.15,0,0.004832,0.002924,0
0,"16939",0.210469,0,0.505045,0,0.333333,0.283333,0,0.003911,0.002924,0
1,"16939",0.225632,0,0.276374,1,0.333333,0.2,0,0.001566,0.002924,0
0,"16939",0.004332,0,0.011301,0,1,0.616667,0,0.007823,0.002924,0
0,"17016",0,0,0.046364,0,1,0.133333,0,1,0.017857,1
0,"17016",0.017284,0,0.01149,1,1,0.288889,0,0.000801,0.053571,0.142857
0,"17016",0.014815,0,0.00392,0.889743,0,0,0,0.000718,1,0.214286
0,"17016",0.012346,0,1,0,0,0.288889,0,6.8e-05,0,0.285714
0,"17016",0.02716,0,0.081373,0.218057,0,0.155556,0,0.000665,0.035714,0.928571
0,"17016",0,0,0,0,0,0.066667,0,0,0,0
2,"17016",1,0,0.963639,0.433344,1,1,0,0.000236,0,0
0,"17016",0.039506,0,0.148013,0,0,0.244444,0,7e-05,0.017857,0
0,"17072",0.007117,0,0.20675,0,0.2,0.346939,0,1,1,1
2,"17072",0.039146,0,0.595014,1,0,0,0,0.224929,0.096649,0.689655
0,"17072",0.010676,0,0.246275,0,0.6,0.591837,0,0.004737,0.002577,0.931034
0,"17072",0.035587,0,0.523867,0,0.4,0.204082,0,0.005392,0.011598,0.931034
0,"17072",1,0,1,0,1,0.836735,0,0.000505,0.001289,0.37931
0,"17072",0.024911,0,0.086957,0,0.2,0.408163,0,0.016942,0.007732,0.413793
0,"17072",0.078292,0,0.238066,0,0.2,0.44898,0,0.001251,0.001289,0.206897
0,"17072",0.003559,0,0.020675,0,0.4,0.836735,0,0.022241,0.007732,0.206897
0,"17072",0.007117,0,0.002736,0.58283,1,0.591837,0,0.003758,0.002577,0
0,"17072",0.021352,0,0.018243,0.51939,0.4,0.938776,0,0.00136,0.001289,0.137931
0,"17072",0,0,0.01429,0,0.6,0.387755,0,0.055757,0.002577,0.137931
2,"17072",0.035587,0,0.555792,0.598224,0.4,0.428571,0,0.000401,0.001289,0
0,"17072",0.010676,0,0,0,0.6,1,0,0,0,0
0,"17072",0.024911,0,0.280024,0,0.6,0.632653,0,0.000975,0.002577,0
0,"17072",0.128114,0,0.467619,0,0.6,0.469388,0,8.5e-05,0.001289,0
0,"17072",0.021352,0,0.078139,0,1,0.857143,0,6.9e-05,0.001289,0
0,"17094",0.82968,0,1,0.584959,0.4,0,0,1,0.25,0.076923
0,"17094",0,0,0.023782,0.63441,1,0.278689,0,0.018994,0.25,1
0,"17094",0.091062,0,0.018244,1,0,0.016393,0,0.028294,0.25,0
0,"17094",0.286678,0,0.14921,0,1,0.295082,0,0,0,0.538462
1,"17094",1,0,0.900554,0.303127,0.6,0.344262,0,0.056371,1,0.076923
0,"17094",0.252951,0,0.163707,0,0.8,1,0,0.00414,0.25,0
0,"17094",0.001686,0,0,0,0.4,0.229508,0,0.013038,0.25,0
0,"17094",0,0,0.007575,0,0.4,0.278689,0,0.013038,0.25,0
2,"17126",0.148148,0,0.049911,1,0.25,0.073171,0,1,0.571429,0
0,"17126",0.014014,0,0.015616,0,0.25,0.170732,0,0.405504,0.285714,0.458333
0,"17126",0.642643,0,0.422663,0,0,0.02439,0,0.162277,0.071429,0.25
0,"17126",0.079079,0,0.091891,0,0.5,0.256098,0,0.173217,1,1
0,"17126",0,0,0,0.353942,1,0.256098,0,0.051435,0.142857,0
0,"17126",0.014014,0,0.015393,0,0.25,0.170732,0,0,0,0.25
0,"17126",0.037037,0,0.005683,0,0.75,1,0,0.128015,0.142857,0
0,"17126",0.281281,0,0.380139,0,0.5,0,0,0.978835,0.214286,0.166667
0,"17126",0.057057,0,0.015443,0.862101,0,0.304878,0,0.69688,0.285714,0.083333
0,"17126",0.002002,0,0.002372,0,0.5,0.329268,0,0,0,0.041667
0,"17126",1,0,1,0,0.5,0.231707,0,0.014886,0.214286,0
1,"17126",0.115115,0,0.056508,0,0.25,0.097561,0,0.013774,0.071429,0
0,"17126",0.133133,0,0.054581,0,0.75,0.280488,0,0.033858,0.071429,0
0,"17126",0.293293,0,0.177925,0,0.25,0.158537,0,0.027886,0.071429,0
0,"17126",0.293293,0,0.17921,0,0.5,0.646341,0,0.025245,0.071429,0
1,"17126",0.14014,0,0.038768,0.454809,0.5,0.670732,0,0.003086,0.071429,0
0,"17130",0.003523,0,0.011449,0,0,0.021739,0,0.000851,0.125,1
0,"17130",0,0,0,0,0.75,0.478261,0,0,0,0
0,"17130",0.175734,0,0.174604,0,0.5,0.5,0,1,0.125,0.95
0,"17130",0.147945,0,0.141015,0,1,0.23913,0,0.000458,0.125,0
0,"17130",0.935812,0,0.698003,0,0.25,0.021739,0,0.003805,0.125,0.2
0,"17130",0.095108,0,0.12322,0,0.75,0.521739,0,0.014887,0.25,0.05
0,"17130",0.569863,0,0.72711,0,0.5,1,0,0,0,0
1,"17130",1,0,1,1,0.75,0,0,0.260972,1,0
0,"17178",0.00764,0,0.009061,0.262164,0.25,0,0,0.019902,0.071429,0.25
1,"17178",0.016978,0,0.008273,0.433571,0,1,0,0.505985,0.214286,0.140625
0,"17178",0.157895,0,0.105802,0.996731,0.5,0.225806,0,1,1,1
0,"17178",0.003396,0,0.010243,0,0,0.193548,0,0.519586,0.392857,0.15625
0,"17178",0,0,0,0,0.75,0.193548,0,0,0,0
0,"17178",1,0,1,0,1,0.774194,0,0,0,0.03125
0,"17178",0.050934,0,0.02797,1,0.5,0.516129,0,0.078607,0.107143,0.015625
0,"17178",0.33871,0,0.214643,0,1,0.419355,0,0,0,0.046875
1,"17190",1,0,1,0.518231,0.333333,0.533333,0,0.011275,0.028571,0
2,"17190",0.261095,0,0.235999,0,0.666667,1,0,0.009866,0.028571,0
0,"17190",0.056953,0,0.075343,0,0.666667,1,0,0,0,0
0,"17190",0.039201,0,0.02762,0.455596,1,1,0,0.003758,0.028571,0
1,"17190",0.031065,0,0.016343,0,1,0.6,0,0.000346,0.028571,0
0,"17190",0,0,0,1,0,0.266667,0,1,1,1
0,"17190",0.039941,0,0.02457,0,0,0,0,0.311453,0.228571,0.769231
1,"17190",0.254438,0,0.11642,0.150328,0,0.333333,0,0.006488,0.028571,0
0,"17218",0.022664,0,0.011606,0,0,0.814815,0,1,1,0.266667
0,"17218",0.181311,0,0.090158,0.543078,0.5,0.740741,0,0.039,0.045822,1
0,"17218",0.066248,0,0.021064,1,0.5,0.703704,0,0.001503,0.002695,0.133333
1,"17218",0.030335,0,0.019285,0,1,1,0,0,0,0.033333
0,"17218",0,0,0,0,0.5,0.925926,0,0.005708,0.005391,0
0,"17218",0.155858,0,0.14719,0,0.25,0.740741,0,0.00065,0.002695,0
1,"17218",0.448396,0,0.222878,0.195952,0.25,0,0,0.009476,0.053908,0
1,"17218",1,0,1,0,0.75,0.740741,0,0.008066,0.008086,0
0,"17263",0.017065,0,0.089968,0,0.5,0.175676,0,0.190792,0.193878,1
0,"17263",0,0,0.006053,0,0.5,0.175676,0,0.007486,0.020408,0
2,"17263",0.064846,0,0.008773,0,0.333333,0.013514,0,0.002165,0,0
0,"17263",0.017065,0,0.078738,0,0.5,0.067568,0,0.001504,0,0.03876
0,"17263",0.017065,0,0.131772,0,0.166667,0,0,0.004999,0.020408,0.046512
0,"17263",0.013652,0,0.061368,0,0.5,0.189189,0,0.000983,0,0.00969
0,"17263",0.054608,0,0.022613,0.422771,0.333333,0.567568,0,0.603563,0.030612,0.034884
0,"17263",0.020478,0,0.000461,0.649724,0.333333,0.216216,0,0,0,0.003876
0,"17263",0.017065,0,0.021911,0,0.5,0.337838,0,0.160891,0.030612,0.073643
0,"17263",0.006826,0,0.024455,0,0,0.013514,0,0.031008,0.020408,0.021318
0,"17263",0.017065,0,0.021494,0,0.5,0.337838,0,0.245046,0.040816,0.073643
0,"17263",0.013652,0,0.017151,0,0.333333,0.256757,0,0.008748,0,0.017442
0,"17263",0.044369,0,0.002391,1,0.666667,0.675676,0,0.580826,0.846939,0.01938
0,"17263",0.010239,0,0.002873,0,0.833333,0.459459,0,0.046119,0.010204,0
0,"17263",0.040956,0,0.041716,0,0.666667,0.256757,0,0.000315,0,0
0,"17263",0.017065,0,0.065447,0,0.333333,0.040541,0,0.769104,1,0.389535
0,"17263",0.047782,0,0.002829,0.821059,0.666667,0.851351,0,0.050538,0.040816,0.013566
0,"17263",0.044369,0,0.002391,1,0.666667,0.648649,0,0.057055,0.091837,0.00969
2,"17263",0.013652,0,0.005352,0,1,0.513514,0,0.008026,0.010204,0
0,"17263",0.003413,0,2.2e-05,0,0.666667,0.945946,0,9.4e-05,0,0
0,"17263",0.003413,0,0,0,0.666667,1,0,0.000191,0,0
0,"17263",1,0,1,0,0.5,0.310811,0,0.081784,0.020408,0
0,"17263",0.324232,0,0.129622,0,0.166667,0.216216,0,0.000188,0,0.001938
0,"17263",0.245734,0,0.516757,0,0.666667,0.162162,0,0.000962,0,0
0,"17263",0.013652,0,0.026078,0,0.166667,0.108108,0,0.004282,0,0
0,"17263",0.098976,0,0.751437,0,0.5,0,0,0.011525,0.030612,0
0,"17263",0.204778,0,0.901895,0,0.5,0,0,1,0.193878,0
0,"17280",1,0,1,0,0.333333,0.266667,0,0,0,0.068966
1,"17280",0.024316,0,0.035176,0,0.666667,0.5,0,0.005331,0,0.068966
0,"17280",0.025532,0,0.017404,1,0,0,0,0.253925,0.625,1
0,"17280",0,0,0,0.823048,1,0.333333,0,0.338316,0,0
1,"17280",0.024924,0,0.027945,0,0.333333,0.1,0,0.006425,0.125,0
0,"17280",0.029787,0,0.032418,0.124621,0.333333,1,0,1,1,0.413793
0,"17285",0.622047,0,0.708683,0,0,0.125,0,1,0.4375,0
0,"17285",0.015748,0,0,0.872918,0.5,0.583333,0,0.122269,0.041667,0
0,"17285",0.944882,0,0.38531,0,0,0.166667,0,0.535148,1,1
1,"17285",0.228346,0,0.066916,0.722567,1,1,0,0.003475,0,0.032258
0,"17285",0,0,0.106754,0,1,0.875,0,0,0,0.645161
1,"17285",0.133858,0,0.086835,1,0.5,0.5,0,0.263617,0.625,0.741935
0,"17285",0.086614,0,0.02272,0.453121,0.5,0,0,0.032396,0,0.064516
0,"17285",1,0,1,0.154706,0.5,0.833333,0,0.002804,0.020833,0
0,"17339",0.045617,0,0.06804,0,0,0.008197,0,0.022823,0.033898,1
0,"17339",0.084105,0,0.067196,0.249502,0.285714,0.147541,0,0.014679,0.220339,0.187097
1,"17339",0.280114,0,0.27886,0,0.142857,0.040984,0,0.004757,0.016949,0.070968
0,"17339",0.017106,0,0.007989,0.305472,0.571429,0.278689,0,1,0.762712,0.083871
0,"17339",0.188881,0,0.128401,0.362606,0.142857,0.040984,0,0.008753,0.033898,0.03871
2,"17339",0.18603,0,0.101061,0.093865,0.571429,0.221311,0,0.056616,0.135593,0.206452
0,"17339",0.135424,0,0.166038,0,0.428571,0.163934,0,0.006636,0.016949,0.058065
0,"17339",0.032787,0,0.040744,0,0.285714,0.237705,0,0.000427,0.016949,0
0,"17339",0.029936,0,0.01296,0.441632,0.285714,0.090164,0,0.254771,1,0.135484
0,"17339",0.032787,0,0.05863,0.090207,0.142857,0.07377,0,0.053247,0.118644,0.045161
0,"17339",0.129722,0,0.165461,0,0.142857,0,0,0.004297,0.033898,0
1,"17339",0.06201,0,0.036616,0,0.285714,0.114754,0,0,0,0.103226
0,"17339",0.187455,0,0.163419,0,0.571429,0.278689,0,0.156516,0.033898,0.012903
0,"17339",0.034925,0,0.035462,0,0.428571,0.188525,0,0.108029,0.152542,0.483871
0,"17339",0.026372,0,0.024011,0,0.142857,0.106557,0,0.001855,0.033898,0.064516
0,"17339",0.002138,0,0,0.441632,0.428571,0.180328,0,0.006283,0.016949,0
0,"17339",0.032074,0,0.014913,0,0.571429,0.286885,0,0,0,0.006452
0,"17339",0.06985,0,0.025343,0,0.142857,0.303279,0,0.043822,0.016949,0.006452
0,"17339",0.004989,0,0.003994,0,0.285714,0.172131,0,0.086263,0.033898,0.025806
0,"17339",0.195296,0,0.115263,0,0.571429,0.360656,0,0.013603,0.067797,0.070968
0,"17339",0.168211,0,0.110426,0,0.285714,0.122951,0,0.001442,0.016949,0.019355
0,"17339",0.002851,0,0.001243,0,0.571429,0.172131,0,0.00351,0.016949,0
0,"17339",0.009979,0,0.0083,0,0.285714,0.172131,0,0.0273,0.016949,0.012903
0,"17339",0.019244,0,0.007678,1,0.285714,0.172131,0,0.014404,0.016949,0.012903
0,"17339",0.044191,0,0.041055,0,0.428571,0.254098,0,0.002491,0.016949,0.083871
0,"17339",0.029936,0,0.013004,0.634967,0.571429,0.303279,0,0.006179,0.033898,0.070968
0,"17339",0,0,0.001243,0,0.571429,0.270492,0,6.5e-05,0.016949,0
1,"17339",0.063435,0,0.051307,0,0.428571,0.188525,0,0.074315,0.101695,0.36129
1,"17339",0.024234,0,0.030669,0,0.428571,0.254098,0,0.005205,0.016949,0.058065
0,"17339",0.004989,0,0.006746,0,0.428571,0.204918,0,0,0,0.070968
0,"17339",0.037063,0,0.024145,0.362606,0.428571,0.254098,0,0.001384,0.016949,0.032258
0,"17339",0.032074,0,0.027251,0.174864,0.285714,0.163934,0,0.005145,0.050847,0.083871
0,"17339",0.811832,0,0.893746,0,0.714286,0.213115,0,0.000164,0.016949,0
0,"17339",0.035638,0,0.056544,0,1,0.581967,0,0.020721,0.033898,0.090323
0,"17339",0.052031,0,0.080644,0,1,0.54918,0,0.066169,0.101695,0.116129
0,"17339",0.067712,0,0.056589,0,0.142857,0.237705,0,0.002479,0.033898,0.019355
1,"17339",0.052031,0,0.039546,0,0.571429,0.237705,0,0,0,0.006452
0,"17339",0.005702,0,0.002663,0,0.142857,0.098361,0,0,0,0
0,"17339",0.014968,0,0.006657,0.604661,0.571429,0.827869,0,0.031354,0.20339,0.025806
0,"17339",0.022808,0,0.018774,0,0.571429,0.893443,0,0,0,0.045161
0,"17339",0.024234,0,0.017088,0,0.571429,0.836066,0,0,0,0.025806
0,"17339",0.009266,0,0.016067,0.362606,0.142857,0.254098,0,0.005765,0.152542,0.2
0,"17339",0.003564,0,0.00577,0.337623,0.285714,0.131148,0,0.000392,0.016949,0.012903
0,"17339",0.000713,0,0.001953,0,0.285714,0.114754,0,0.017101,0.033898,0.025806
0,"17339",0.034212,0,0.059829,0,0.142857,0.065574,0,0.021584,0.050847,0.258065
0,"17339",0.029223,0,0.028982,0,0.428571,0.319672,0,0.000306,0.016949,0
0,"17339",0.035638,0,0.025254,0.307569,0.142857,0.204918,0,0.056651,0.067797,0.012903
0,"17339",0.046329,0,0.048999,0,0.285714,0.122951,0,0.004645,0.016949,0
0,"17339",0.15253,0,0.092628,0,0.428571,0.106557,0,0,0,0
0,"17339",0.005702,0,0.001465,0.307569,0.428571,0.163934,0,0.022138,0.016949,0
0,"17339",0.064148,0,0.078203,0,0.571429,0.221311,0,0,0,0
1,"17339",0.477548,0,0.526297,0,0.142857,0.081967,0,0.002296,0.016949,0
0,"17339",0.183179,0,0.12019,0,0.142857,0.040984,0,0.003887,0.016949,0
0,"17339",0.119031,0,0.645422,0,0.571429,0.278689,0,0.00154,0.016949,0
0,"17339",0.279401,0,0.206382,0,0.428571,1,0,0,0,0
0,"17339",0.146115,0,0.229151,0,0.428571,0.286885,0,0.008013,0.033898,0
0,"17339",0.353528,0,0.452621,0,0.142857,0.311475,0,0.000443,0.016949,0
0,"17339",0.942979,0,1,0,0.428571,0.598361,0,0.004163,0.016949,0
0,"17339",1,0,0.931428,0,0.428571,0.598361,0,0.00333,0.016949,0
0,"17402",0.068197,0,0.043178,0.260922,0,0.036145,0,1,1,0.091954
0,"17402",0.448525,0,0.388866,0,0,0,0,0,0,0.011494
0,"17402",0.020328,0,0.020519,0.534906,0.2,0.421687,0,0.081225,0.438247,1
0,"17402",0.005246,0,0,0,0.8,1,0,6.7e-05,0.000996,0
2,"17402",0.011148,0,0.003477,1,0.2,0.144578,0,0.000354,0.000996,0
1,"17402",0.207869,0,0.297734,0.534906,0.2,0.192771,0,0.003344,0.000996,0.034483
0,"17402",0.224262,0,0.259677,0.704553,0.6,0.253012,0,0.00292,0.038845,0.666667
1,"17402",0.020984,0,0.004967,0,0.2,0.204819,0,0,0,0.114943
0,"17402",0.005902,0,0.00256,0,0,0,0,0.000179,0.000996,0.126437
1,"17402",0.012459,0,0.003133,0.987874,0.6,0.277108,0,2.7e-05,0.001992,0
0,"17402",0,0,0.22204,0,0.4,0.337349,0,0,0,0.103448
0,"17402",0.276721,0,0.28031,0,0.4,0.13253,0,0.00022,0.000996,0
1,"17402",0.267541,0,0.166979,0.816986,1,0.313253,0,0.010936,0.002988,0
1,"17402",0.074754,0,0.02648,0,0.4,0.084337,0,4.6e-05,0.000996,0
0,"17402",1,0,1,0.444984,0.2,0.156627,0,0.002405,0.000996,0
0,"17416",0.072378,0,0.325504,0,0.2,0.24,0,0.126234,0.666667,0.769231
1,"17416",0.348597,0,0.130993,1,0.4,0.106667,0,0.001139,0.111111,0.153846
0,"17416",0,0,0.05585,0,0.2,0.16,0,0.110795,0.222222,1
0,"17416",0.036928,0,0.107987,0,0.2,0,0,0.072145,1,0.076923
0,"17416",0.008863,0,0.003328,0,0.6,0.306667,0,0,0,0.846154
0,"17416",0.011817,0,0.054886,0,0,0.053333,0,0.196039,0.777778,0.846154
0,"17416",0,0,0,0,0.6,0.666667,0,1,0.333333,0.153846
0,"17416",0.035451,0,0.016157,0,0.8,1,0,0.174351,0.666667,0.615385
0,"17416",1,0,1,0,0.4,0.306667,0,0.004835,0.111111,0
0,"17416",0.016248,0,0.336308,0,0.6,0.186667,0,0.026765,0.222222,0.153846
0,"17416",0.100443,0,0.41772,0,1,0.373333,0,0.005301,0.111111,0
0,"17416",0.267356,0,0.359024,0,0.2,0.08,0,0.000622,0.222222,0
0,"17416",0.032496,0,0.105817,0,0.2,0.213333,0,0.00086,0.111111,0
1,"17416",0.109306,0,0.043118,0.290038,0.4,0.4,0,0.015687,0.111111,0
0,"17444",0.170022,0,0.022072,0.785047,0,0.293478,0,1,1,1
0,"17444",1,0,0.403302,0,0.666667,0.369565,0,0.001268,0.045455,0.238095
1,"17444",0.136465,0,0.02666,1,0,0.152174,0,0.014447,0.136364,0
1,"17444",0.020134,0,0.003163,0,0.333333,0.086957,0,0,0,0.142857
0,"17444",0,0,0,0,1,0.228261,0,8e-05,0.045455,0
0,"17444",0.006711,0,0.003441,0,1,1,0,0.005244,0.045455,0.02381
